konae,rarangi,kupu,root,suffix,nominal,double_passive
mbc116-not-stripped.txt,43,roNohia,roNo,hia,no,no
mbc116-not-stripped.txt,50,taea,tae,a,no,no
mbc116-not-stripped.txt,50,taea,tae,a,no,no
mbc116-not-stripped.txt,20,akona,ako,na,no,no
mbc116-not-stripped.txt,22,tukuna,tuku,na,no,no
mbc116-not-stripped.txt,22,haria,hari,a,no,no
mbc097-not-stripped.txt,13,taea,tae,a,no,no
mbc097-not-stripped.txt,13,taea,tae,a,no,no
mbc097-not-stripped.txt,24,meiNa,mea,Na,no,no
mbc087-not-stripped.txt,4,fAia,fai,a,no,no
mbc057-not-stripped.txt,65,kUareNia,kUare,Nia,no,no
mbc154-not-stripped.txt,35,taea,tae,a,no,no
mbc154-not-stripped.txt,35,fakakahaNia,fakakaha,Nia,no,no
mbc154-not-stripped.txt,35,fakahauoratia,fakahauora,tia,no,no
mbc154-not-stripped.txt,35,paria,pari,a,no,no
mbc154-not-stripped.txt,35,pikihia,piki,hia,no,no
mbc154-not-stripped.txt,35,taea,tae,a,no,no
mbc119-not-stripped.txt,27,panapanaia,panapana,ia,no,no
mbc119-not-stripped.txt,27,kINia,kI,Nia,no,no
mbc119-not-stripped.txt,28,moeNia,moe,Nia,no,no
mbc119-not-stripped.txt,27,foatuNia,foatu,Nia,no,no
mbc119-not-stripped.txt,28,moeNia,moe,Nia,no,no
mbc119-not-stripped.txt,27,hikiNia,hiki,Nia,no,no
mbc119-not-stripped.txt,28,kimihia,kimi,hia,no,no
mbc119-not-stripped.txt,28,kOreroNia,kOrero,Nia,no,no
mbc119-not-stripped.txt,27,nohoNia,noho,Nia,no,no
mbc119-not-stripped.txt,27,moea,moe,a,no,no
mbc076-not-stripped.txt,20,kOrerohia,kOrero,hia,no,no
mbc076-not-stripped.txt,20,fakamAramaNia,fakamArama,Nia,no,no
mbc076-not-stripped.txt,20,kOrerohia,kOrero,hia,no,no
mbc085-not-stripped.txt,64,fakahaeretia,fakahaere,tia,no,no
mbc155-not-stripped.txt,16,fakamiNeNia,fakamiNe,Nia,no,no
mbc094-not-stripped.txt,7,fakamahia,fakamahi,a,no,no
mbc094-not-stripped.txt,2,kitea,kite,a,no,no
mbc094-not-stripped.txt,11,taea,tae,a,no,no
mbc094-not-stripped.txt,2,fakamanahia,fakamana,hia,no,no
mbc094-not-stripped.txt,2,fakakorehia,fakakore,hia,no,no
mbc094-not-stripped.txt,2,kitea,kite,a,no,no
mbc094-not-stripped.txt,2,kitea,kite,a,no,no
mbc094-not-stripped.txt,7,fakamahia,fakamahi,a,no,no
mbc094-not-stripped.txt,9,kitea,kite,a,no,no
mbc094-not-stripped.txt,9,fakamahia,fakamahi,a,no,no
mbc094-not-stripped.txt,13,taea,tae,a,no,no
mbc094-not-stripped.txt,13,fakaNuNua,fakaNuNu,a,no,no
mbc094-not-stripped.txt,2,takea,take,a,no,no
mbc094-not-stripped.txt,9,kitea,kite,a,no,no
mbc094-not-stripped.txt,9,kitea,kite,a,no,no
mbc094-not-stripped.txt,13,fakaNuNua,fakaNuNu,a,no,no
mbc094-not-stripped.txt,13,kitea,kite,a,no,no
mbc094-not-stripped.txt,11,kitea,kite,a,no,no
mbc094-not-stripped.txt,2,fakarerekEhia,fakarerekE,hia,no,no
mbc094-not-stripped.txt,7,fakamahia,fakamahi,a,no,no
mbc058-not-stripped.txt,35,roNoNia,roNo,Nia,no,no
mbc058-not-stripped.txt,35,roNoNia,roNo,Nia,no,no
mbc058-not-stripped.txt,35,roNoNia,roNo,Nia,no,no
mbc230-not-stripped.txt,33,kitea,kite,a,no,no
mbc230-not-stripped.txt,43,waihoNia,waiho,Nia,no,no
mbc265-not-stripped.txt,18,karaNahia,karaNa,hia,no,no
mbc210-not-stripped.txt,34,katia,kati,a,no,no
mbc210-not-stripped.txt,40,fANaitia,fANai,tia,no,no
mbc210-not-stripped.txt,36,fakamanatia,fakamana,tia,no,no
mbc210-not-stripped.txt,20,taea,tae,a,no,no
mbc210-not-stripped.txt,32,taea,tae,a,no,no
mbc210-not-stripped.txt,44,taea,tae,a,no,no
mbc210-not-stripped.txt,34,mauria,mau,ria,no,no
mbc210-not-stripped.txt,22,wehetia,wehe,tia,no,no
mbc210-not-stripped.txt,22,fakatUria,fakatU,ria,no,no
mbc210-not-stripped.txt,22,wehetia,wehe,tia,no,no
mbc210-not-stripped.txt,30,utuNia,utu,Nia,no,no
mbc055-not-stripped.txt,14,uhia,uhi,a,no,no
mbc055-not-stripped.txt,10,taea,tae,a,no,no
mbc223-not-stripped.txt,30,mahia,mahi,a,no,no
mbc223-not-stripped.txt,51,firifirihia,firifiri,hia,no,no
mbc271-not-stripped.txt,19,fakahokia,fakahoki,a,no,no
mbc271-not-stripped.txt,51,tukua,tuku,a,no,no
mbc036-not-stripped.txt,25,katoatia,katoa,tia,no,no
mbc019-not-stripped.txt,9,taea,tae,a,no,no
mbc130-not-stripped.txt,20,patua,patu,a,no,no
mbc130-not-stripped.txt,20,AfinaNia,Afina,Nia,no,no
mbc130-not-stripped.txt,20,patua,patu,a,no,no
mbc130-not-stripped.txt,20,patua,patu,a,no,no
mbc130-not-stripped.txt,20,fakahokia,fakahoki,a,no,no
mbc137-not-stripped.txt,1,haNaia,haNa,ia,no,no
mbc137-not-stripped.txt,1,fakahokia,fakahoki,a,no,no
mbc137-not-stripped.txt,1,kitea,kite,a,no,no
mbc229-not-stripped.txt,54,fakaritea,fakarite,a,no,no
mbc076-not-stripped.txt,68,tOia,tO,ia,no,no
mbc227-not-stripped.txt,48,tukuna,tuku,na,no,no
mbc041-not-stripped.txt,15,fakaarohia,fakaaro,hia,no,no
mbc041-not-stripped.txt,17,hokohokohia,hokohoko,hia,no,no
mbc097-not-stripped.txt,97,tUria,tU,ria,no,no
mbc271-not-stripped.txt,123,hokona,hoko,na,no,no
mbc271-not-stripped.txt,7,hokona,hoko,na,no,no
mbc271-not-stripped.txt,125,hokona,hoko,na,no,no
mbc084-not-stripped.txt,22,taea,tae,a,no,no
mbc225-not-stripped.txt,47,karaNatia,karaNa,tia,no,no
mbc225-not-stripped.txt,47,karaNatia,karaNa,tia,no,no
mbc141-not-stripped.txt,53,tuhituhia,tuhituhi,a,no,no
mbc141-not-stripped.txt,18,pEnAtia,pEnA,tia,no,no
mbc141-not-stripped.txt,10,mahia,mahi,a,no,no
mbc141-not-stripped.txt,14,tirohia,titiro,hia,no,no
mbc141-not-stripped.txt,16,mauria,mau,ria,no,no
mbc141-not-stripped.txt,18,fakahokia,fakahoki,a,no,no
mbc141-not-stripped.txt,14,tirohia,titiro,hia,no,no
mbc141-not-stripped.txt,18,mauria,mau,ria,no,no
mbc141-not-stripped.txt,14,kOrerotia,kOrero,tia,no,no
mbc141-not-stripped.txt,18,pEneitia,pEnei,tia,no,no
mbc141-not-stripped.txt,14,taea,tae,a,no,no
mbc141-not-stripped.txt,14,ritehia,rite,hia,no,no
mbc141-not-stripped.txt,12,taea,tae,a,no,no
mbc020-not-stripped.txt,27,mOhioNia,mOhio,Nia,no,no
mbc020-not-stripped.txt,27,haria,hari,a,no,no
mbc020-not-stripped.txt,27,karakiaNia,karakia,Nia,no,no
mbc020-not-stripped.txt,27,tImataNia,tImata,Nia,no,no
mbc020-not-stripped.txt,27,fakatUNia,fakatU,Nia,no,no
mbc020-not-stripped.txt,27,waereaNia,waerea,Nia,no,no
mbc020-not-stripped.txt,27,tUmanakohia,tUmanako,hia,no,no
mbc020-not-stripped.txt,27,karaNahia,karaNa,hia,no,no
mbc020-not-stripped.txt,27,muiaNia,mui,a/Nia,no,yes
mbc020-not-stripped.txt,27,kauhauNia,kauhau,Nia,no,no
mbc020-not-stripped.txt,27,toroNia,toro,Nia,no,no
mbc020-not-stripped.txt,27,fakatUNia,fakatU,Nia,no,no
mbc020-not-stripped.txt,27,taiapaNia,taiapa,Nia,no,no
mbc088-not-stripped.txt,68,fakahuihuitia,fakahuihui,tia,no,no
mbc055-not-stripped.txt,41,weroNia,wero,Nia,no,no
mbc070-not-stripped.txt,6,mauria,mau,ria,no,no
mbc070-not-stripped.txt,3,panaia,pana,ia,no,no
mbc086-not-stripped.txt,10,tautokohia,tautoko,hia,no,no
mbc072-not-stripped.txt,28,patupatuNia,patupatu,Nia,no,no
mbc097-not-stripped.txt,99,akona,ako,na,no,no
mbc155-not-stripped.txt,11,tonuNia,tonu,Nia,no,no
mbc155-not-stripped.txt,11,fakatipuNia,fakatipu,Nia,no,no
mbc155-not-stripped.txt,5,kitehia,kite,hia,no,no
mbc155-not-stripped.txt,5,kOhauNia,kOhau,Nia,no,no
mbc155-not-stripped.txt,5,fakatUNia,fakatU,Nia,no,no
mbc155-not-stripped.txt,11,tahua,tahu,a,no,no
mbc155-not-stripped.txt,11,utaina,uta,ina,no,no
mbc155-not-stripped.txt,5,fakatUNia,fakatU,Nia,no,no
mbc155-not-stripped.txt,11,waihoNia,waiho,Nia,no,no
mbc155-not-stripped.txt,5,taNohia,taNo,hia,no,no
mbc155-not-stripped.txt,7,tukua,tuku,a,no,no
mbc155-not-stripped.txt,5,puNaNia,puNa,Nia,no,no
mbc155-not-stripped.txt,5,tukua,tuku,a,no,no
mbc155-not-stripped.txt,11,fafatiNia,fafati,Nia,no,no
mbc155-not-stripped.txt,5,fakatUNia,fakatU,Nia,no,no
mbc155-not-stripped.txt,9,puritia,puri,tia,no,no
mbc142-not-stripped.txt,37,kitea,kite,a,no,no
mbc142-not-stripped.txt,37,kitea,kite,a,no,no
mbc210-not-stripped.txt,7,fakatUria,fakatU,ria,no,no
mbc210-not-stripped.txt,7,taea,tae,a,no,no
mbc210-not-stripped.txt,3,tOria,tO,ria,no,no
mbc210-not-stripped.txt,3,fakatOria,fakatO,ria,no,no
mbc056-not-stripped.txt,56,kOreroNia,kOrero,Nia,no,no
mbc229-not-stripped.txt,60,fakaarohia,fakaaro,hia,no,no
mbc229-not-stripped.txt,60,taea,tae,a,no,no
mbc229-not-stripped.txt,51,mOhiotia,mOhio,tia,no,no
mbc229-not-stripped.txt,60,muia,mui,a,no,no
mbc229-not-stripped.txt,60,taNohia,taNo,hia,no,no
mbc229-not-stripped.txt,51,taNohia,taNo,hia,no,no
mbc229-not-stripped.txt,60,mOhiotia,mOhio,tia,no,no
mbc229-not-stripped.txt,60,homaiNia,homai,Nia,no,no
mbc085-not-stripped.txt,51,kOrerotia,kOrero,tia,no,no
mbc089-not-stripped.txt,46,huria,huri,a,no,no
mbc045-not-stripped.txt,12,pANia,pA,Nia,no,no
mbc223-not-stripped.txt,61,kikia,kiki,a,no,no
mbc166-not-stripped.txt,152,taea,tae,a,no,no
mbc166-not-stripped.txt,166,taea,tae,a,no,no
mbc166-not-stripped.txt,164,taea,tae,a,no,no
mbc166-not-stripped.txt,132,kIia,kI,ia,no,no
mbc166-not-stripped.txt,150,taea,tae,a,no,no
mbc166-not-stripped.txt,142,tukuna,tuku,na,no,no
mbc166-not-stripped.txt,134,pANia,pA,Nia,no,no
mbc166-not-stripped.txt,146,manA,mana,a,no,no
mbc166-not-stripped.txt,148,fANaihia,fANai,hia,no,no
mbc166-not-stripped.txt,176,hopukina,hopu,kina,no,no
mbc166-not-stripped.txt,136,fAia,fai,a,no,no
mbc166-not-stripped.txt,160,tukuna,tuku,na,no,no
mbc166-not-stripped.txt,156,tonuhia,tonu,hia,no,no
mbc166-not-stripped.txt,156,fANaihia,fANai,hia,no,no
mbc166-not-stripped.txt,166,tukuna,tuku,na,no,no
mbc166-not-stripped.txt,130,kuraina,kura,ina,no,no
mbc166-not-stripped.txt,176,taea,tae,a,no,no
mbc166-not-stripped.txt,180,taea,tae,a,no,no
mbc166-not-stripped.txt,176,poipoia,poipoi,a,no,no
mbc166-not-stripped.txt,142,pAtaihia,pAtai,hia,no,no
mbc166-not-stripped.txt,176,pupurihia,pupuri,hia,no,no
mbc086-not-stripped.txt,61,mahia,mahi,a,no,no
mbc057-not-stripped.txt,64,waihotia,waiho,tia,no,no
mbc035-not-stripped.txt,12,fiua,fiu,a,no,no
mbc035-not-stripped.txt,12,tomokia,tomo,kia,no,no
mbc045-not-stripped.txt,16,mahia,mahi,a,no,no
mbc210-not-stripped.txt,13,kIia,kI,ia,no,no
mbc210-not-stripped.txt,15,taea,tae,a,no,no
mbc137-not-stripped.txt,6,tAraihia,tArai,hia,no,no
mbc137-not-stripped.txt,6,kimihia,kimi,hia,no,no
mbc137-not-stripped.txt,6,uia,ui,a,no,no
mbc137-not-stripped.txt,6,fanohia,fano,hia,no,no
mbc137-not-stripped.txt,6,tapatapahia,tapatapahi,a,no,no
mbc137-not-stripped.txt,6,herehia,here,hia,no,no
mbc137-not-stripped.txt,6,uia,ui,a,no,no
mbc137-not-stripped.txt,6,rapuhia,rapu,hia,no,no
mbc083-not-stripped.txt,36,panaNia,pana,Nia,no,no
mbc181-not-stripped.txt,2,fakaterea,fakatere,a,no,no
mbc181-not-stripped.txt,2,kOrerotia,kOrero,tia,no,no
mbc181-not-stripped.txt,2,kOrerotia,kOrero,tia,no,no
mbc260-not-stripped.txt,110,fakatereNia,fakatere,Nia,no,no
mbc260-not-stripped.txt,110,kOrerotia,kOrero,tia,no,no
mbc260-not-stripped.txt,110,tItItoreNia,tItItore,Nia,no,no
mbc181-not-stripped.txt,2,kOrerotia,kOrero,tia,no,no
mbc181-not-stripped.txt,2,fakatikatikaina,fakatikatika,ina,no,no
mbc181-not-stripped.txt,2,tirohia,titiro,hia,no,no
mbc181-not-stripped.txt,2,tirohia,titiro,hia,no,no
mbc181-not-stripped.txt,2,tItoiNia,tItoi,Nia,no,no
mbc260-not-stripped.txt,110,kOrerotia,kOrero,tia,no,no
mbc181-not-stripped.txt,1,fakaterehia,fakatere,hia,no,no
mbc260-not-stripped.txt,110,fakaterehia,fakatere,hia,no,no
mbc260-not-stripped.txt,110,fakahokia,fakahoki,a,no,no
mbc260-not-stripped.txt,110,tirohia,titiro,hia,no,no
mbc260-not-stripped.txt,110,kOrerotia,kOrero,tia,no,no
mbc181-not-stripped.txt,2,kitea,kite,a,no,no
mbc181-not-stripped.txt,2,hikina,hiki,na,no,no
mbc260-not-stripped.txt,110,tirohia,titiro,hia,no,no
mbc260-not-stripped.txt,110,kitea,kite,a,no,no
mbc260-not-stripped.txt,110,hikina,hiki,na,no,no
mbc181-not-stripped.txt,2,fakahokia,fakahoki,a,no,no
mbc260-not-stripped.txt,110,tirohia,titiro,hia,no,no
mbc260-not-stripped.txt,110,kOrerotia,kOrero,tia,no,no
mbc181-not-stripped.txt,2,tirohia,titiro,hia,no,no
mbc181-not-stripped.txt,2,fakatereNia,fakatere,Nia,no,no
mbc181-not-stripped.txt,2,kOrerotia,kOrero,tia,no,no
mbc260-not-stripped.txt,110,fakatikatikaina,fakatikatika,ina,no,no
mbc260-not-stripped.txt,110,hikina,hiki,na,no,no
mbc060-not-stripped.txt,4,fakapaea,fakapae,a,no,no
mbc091-not-stripped.txt,9,roatia,roa,tia,no,no
mbc091-not-stripped.txt,9,katoatia,katoa,tia,no,no
mbc091-not-stripped.txt,11,murua,muru,a,no,no
mbc239-not-stripped.txt,28,hauAtia,hauA,tia,no,no
mbc239-not-stripped.txt,22,fakahAweatia,fakahAwea,tia,no,no
mbc239-not-stripped.txt,22,kOrerotia,kOrero,tia,no,no
mbc058-not-stripped.txt,18,tuhia,tuhi,a,no,no
mbc241-not-stripped.txt,27,fakatutukihia,fakatutuki,hia,no,no
mbc241-not-stripped.txt,27,tohuNia,tohu,Nia,no,no
mbc116-not-stripped.txt,11,mOhioNia,mOhio,Nia,no,no
mbc047-not-stripped.txt,64,haria,hari,a,no,no
mbc047-not-stripped.txt,62,fiua,fiu,a,no,no
mbc047-not-stripped.txt,66,mahia,mahi,a,no,no
mbc047-not-stripped.txt,66,fakairohia,fakairo,hia,no,no
mbc047-not-stripped.txt,62,haNaia,haNa,ia,no,no
mbc057-not-stripped.txt,69,fifia,fifi,a,no,no
mbc057-not-stripped.txt,69,utuNia,utu,Nia,no,no
mbc057-not-stripped.txt,69,kinoNia,kino,Nia,no,no
mbc075-not-stripped.txt,35,fakaiNoatia,fakaiNoa,tia,no,no
mbc051-not-stripped.txt,48,haria,hari,a,no,no
mbc051-not-stripped.txt,50,fakakorea,fakakore,a,no,no
mbc051-not-stripped.txt,50,taea,tae,a,no,no
mbc131-not-stripped.txt,0,akoNia,ako,Nia,no,no
mbc131-not-stripped.txt,0,tonuNia,tonu,Nia,no,no
mbc131-not-stripped.txt,0,mahia,mahi,a,no,no
mbc072-not-stripped.txt,5,mahia,mahi,a,no,no
mbc136-not-stripped.txt,4,tukuna,tuku,na,no,no
mbc136-not-stripped.txt,29,tukuna,tuku,na,no,no
mbc136-not-stripped.txt,29,tukuna,tuku,na,no,no
mbc136-not-stripped.txt,4,tukuna,tuku,na,no,no
mbc082-not-stripped.txt,73,fakaputaNia,fakaputa,Nia,no,no
mbc064-not-stripped.txt,70,kIia,kI,ia,no,no
mbc064-not-stripped.txt,68,kOrerotia,kOrero,tia,no,no
mbc071-not-stripped.txt,9,tuhia,tuhi,a,no,no
mbc071-not-stripped.txt,11,pAnuitia,pAnui,tia,no,no
mbc071-not-stripped.txt,11,taNohia,taNo,hia,no,no
mbc071-not-stripped.txt,9,taNohia,taNo,hia,no,no
mbc057-not-stripped.txt,31,nukuhia,nuku,hia,no,no
mbc191-not-stripped.txt,4,hoatuNia,hoatu,Nia,no,no
mbc191-not-stripped.txt,4,pErANia,pErA,Nia,no,no
mbc192-not-stripped.txt,6,fakatakotoNia,fakatakoto,Nia,no,no
mbc191-not-stripped.txt,4,fakaohoohoNia,fakaohooho,Nia,no,no
mbc191-not-stripped.txt,4,taupatupatuNia,taupatupatu,Nia,no,no
mbc191-not-stripped.txt,11,tikaNia,tika,Nia,no,no
mbc192-not-stripped.txt,9,horoia,horoi,a,no,no
mbc191-not-stripped.txt,13,fakatakotoNia,fakatakoto,Nia,no,no
mbc192-not-stripped.txt,2,tIkina,tiki,na,no,no
mbc191-not-stripped.txt,7,fakahauNia,fakahau,Nia,no,no
mbc192-not-stripped.txt,8,tIkina,tiki,na,no,no
mbc191-not-stripped.txt,4,haNaia,haNa,ia,no,no
mbc192-not-stripped.txt,6,fakahokia,fakahoki,a,no,no
mbc191-not-stripped.txt,4,tarea,tare,a,no,no
mbc192-not-stripped.txt,2,tiroNia,tiro,Nia,no,no
mbc192-not-stripped.txt,11,tarea,tare,a,no,no
mbc191-not-stripped.txt,4,mahia,mahi,a,no,no
mbc192-not-stripped.txt,6,fakaemiNia,fakaemi,Nia,no,no
mbc191-not-stripped.txt,13,fakanohoNia,fakanoho,Nia,no,no
mbc191-not-stripped.txt,4,pAtaitia,pAtai,tia,no,no
mbc191-not-stripped.txt,4,kOrerorerotia,kOrerorero,tia,no,no
mbc191-not-stripped.txt,4,fakawAwANia,fakawAwA,Nia,no,no
mbc192-not-stripped.txt,2,fakanohoNia,fakanoho,Nia,no,no
mbc191-not-stripped.txt,4,homaiNia,homai,Nia,no,no
mbc192-not-stripped.txt,6,karaNaNia,karaNa,Nia,no,no
mbc192-not-stripped.txt,6,pOhiriNia,pOhiri,Nia,no,no
mbc192-not-stripped.txt,8,fAia,fai,a,no,no
mbc192-not-stripped.txt,6,fANaiNia,fANai,Nia,no,no
mbc191-not-stripped.txt,7,fAia,fai,a,no,no
mbc191-not-stripped.txt,7,fakaaroNia,fakaaro,Nia,no,no
mbc191-not-stripped.txt,7,fakaarotia,fakaaro,tia,no,no
mbc192-not-stripped.txt,6,fakahokia,fakahoki,a,no,no
mbc191-not-stripped.txt,4,titiroNia,titiro,Nia,no,no
mbc192-not-stripped.txt,2,titiroNia,titiro,Nia,no,no
mbc191-not-stripped.txt,4,homaiNia,homai,Nia,no,no
mbc191-not-stripped.txt,4,fakatikatikaNia,fakatikatika,Nia,no,no
mbc192-not-stripped.txt,6,fANaiNia,fANai,Nia,no,no
mbc191-not-stripped.txt,11,fakamAtautauNia,fakamAtautau,Nia,no,no
mbc191-not-stripped.txt,13,tiroNia,tiro,Nia,no,no
mbc191-not-stripped.txt,11,tikaNia,tika,Nia,no,no
mbc191-not-stripped.txt,4,fakamAtautauNia,fakamAtautau,Nia,no,no
mbc192-not-stripped.txt,9,fiua,fiu,a,no,no
mbc191-not-stripped.txt,4,fakamahia,fakamahi,a,no,no
mbc192-not-stripped.txt,11,wahaina,waha,ina,no,no
mbc191-not-stripped.txt,4,fakaputaNia,fakaputa,Nia,no,no
mbc191-not-stripped.txt,7,fiua,fiu,a,no,no
mbc192-not-stripped.txt,8,kENia,kE,Nia,no,no
mbc192-not-stripped.txt,13,katoaNia,katoa,Nia,no,no
mbc192-not-stripped.txt,6,fANaiNia,fANai,Nia,no,no
mbc192-not-stripped.txt,6,karikariNia,karikari,Nia,no,no
mbc192-not-stripped.txt,11,fANaiNia,fANai,Nia,no,no
mbc192-not-stripped.txt,11,fakaritea,fakarite,a,no,no
mbc192-not-stripped.txt,11,kitea,kite,a,no,no
mbc191-not-stripped.txt,4,kawea,kawe,a,no,no
mbc191-not-stripped.txt,4,kauteNia,kaute,Nia,no,no
mbc191-not-stripped.txt,4,kitea,kite,a,no,no
mbc192-not-stripped.txt,13,tukuna,tuku,na,no,no
mbc192-not-stripped.txt,11,tarea,tare,a,no,no
mbc192-not-stripped.txt,9,kOreroNia,kOrero,Nia,no,no
mbc191-not-stripped.txt,4,fakariteNia,fakarite,Nia,no,no
mbc191-not-stripped.txt,4,fakaekeNia,fakaeke,Nia,no,no
mbc192-not-stripped.txt,2,tIkina,tiki,na,no,no
mbc191-not-stripped.txt,7,tapahia,tapahi,a,no,no
mbc192-not-stripped.txt,6,kaiNa,kai,Na,no,no
mbc191-not-stripped.txt,4,warea,ware,a,no,no
mbc191-not-stripped.txt,5,fakafifia,fakafifi,a,no,no
mbc192-not-stripped.txt,13,kohaNia,koha,Nia,no,no
mbc192-not-stripped.txt,6,katoaNia,katoa,Nia,no,no
mbc192-not-stripped.txt,13,tukuna,tuku,na,no,no
mbc191-not-stripped.txt,4,kOrerotia,kOrero,tia,no,no
mbc191-not-stripped.txt,2,warea,ware,a,no,no
mbc192-not-stripped.txt,8,fakapakekeNia,fakapakeke,Nia,no,no
mbc191-not-stripped.txt,4,tautokoNia,tautoko,Nia,no,no
mbc192-not-stripped.txt,13,aroNia,aro,Nia,no,no
mbc192-not-stripped.txt,9,pupuhiNia,pupuhi,Nia,no,no
mbc192-not-stripped.txt,9,kitea,kite,a,no,no
mbc191-not-stripped.txt,4,fakamAtautauNia,fakamAtautau,Nia,no,no
mbc192-not-stripped.txt,8,tIkina,tiki,na,no,no
mbc191-not-stripped.txt,4,fakamAtautauNia,fakamAtautau,Nia,no,no
mbc192-not-stripped.txt,8,tIkina,tiki,na,no,no
mbc191-not-stripped.txt,4,kOrerorerotia,kOrerorero,tia,no,no
mbc191-not-stripped.txt,4,kitea,kite,a,no,no
mbc192-not-stripped.txt,13,tukuna,tuku,na,no,no
mbc192-not-stripped.txt,13,tukuna,tuku,na,no,no
mbc192-not-stripped.txt,13,tukuna,tuku,na,no,no
mbc192-not-stripped.txt,8,fakatuferaNia,fakatufera,Nia,no,no
mbc191-not-stripped.txt,4,fakaaraNia,fakaara,Nia,no,no
mbc192-not-stripped.txt,13,rukea,ruke,a,no,no
mbc192-not-stripped.txt,13,kaiNia,kai,Nia,no,no
mbc192-not-stripped.txt,6,karikariNia,karikari,Nia,no,no
mbc192-not-stripped.txt,13,tukuna,tuku,na,no,no
mbc191-not-stripped.txt,2,kitea,kite,a,no,no
mbc191-not-stripped.txt,2,kENia,kE,Nia,no,no
mbc191-not-stripped.txt,4,tonoNia,tono,Nia,no,no
mbc191-not-stripped.txt,2,warea,ware,a,no,no
mbc192-not-stripped.txt,11,wahaina,waha,ina,no,no
mbc191-not-stripped.txt,5,kitea,kite,a,no,no
mbc191-not-stripped.txt,4,fakaaraNia,fakaara,Nia,no,no
mbc191-not-stripped.txt,2,weheweheNia,wehewehe,Nia,no,no
mbc192-not-stripped.txt,8,kENia,kE,Nia,no,no
mbc191-not-stripped.txt,7,katoaNia,katoa,Nia,no,no
mbc191-not-stripped.txt,7,kataina,kata,ina,no,no
mbc191-not-stripped.txt,7,tukuna,tuku,na,no,no
mbc192-not-stripped.txt,11,tahuna,tahu,na,no,no
mbc191-not-stripped.txt,4,tonoNia,tono,Nia,no,no
mbc192-not-stripped.txt,13,tahuna,tahu,na,no,no
mbc192-not-stripped.txt,8,kIia,kI,ia,no,no
mbc192-not-stripped.txt,13,fakaekeNia,fakaeke,Nia,no,no
mbc191-not-stripped.txt,7,kIia,kI,ia,no,no
mbc191-not-stripped.txt,4,fakahaereNia,fakahaere,Nia,no,no
mbc191-not-stripped.txt,7,popokia,popoki,a,no,no
mbc192-not-stripped.txt,13,kOrerotia,kOrero,tia,no,no
mbc191-not-stripped.txt,7,kENia,kE,Nia,no,no
mbc192-not-stripped.txt,13,fakafifia,fakafifi,a,no,no
mbc192-not-stripped.txt,13,fiua,fiu,a,no,no
mbc060-not-stripped.txt,65,hoea,hoe,a,no,no
mbc156-not-stripped.txt,8,kIia,kI,ia,no,no
mbc150-not-stripped.txt,45,mahia,mahi,a,no,no
mbc150-not-stripped.txt,2,taea,tae,a,no,no
mbc150-not-stripped.txt,2,tapahia,tapahi,a,no,no
mbc150-not-stripped.txt,2,pOtaeNia,pOtae,Nia,no,no
mbc126-not-stripped.txt,44,kOrerotia,kOrero,tia,no,no
mbc126-not-stripped.txt,42,purutia,puru,tia,no,no
mbc126-not-stripped.txt,36,kOrerotia,kOrero,tia,no,no
mbc126-not-stripped.txt,18,taea,tae,a,no,no
mbc137-not-stripped.txt,2,fakaarotia,fakaaro,tia,no,no
mbc126-not-stripped.txt,34,hokona,hoko,na,no,no
mbc066-not-stripped.txt,42,mahia,mahi,a,no,no
mbc066-not-stripped.txt,30,tImataNia,tImata,Nia,no,no
mbc063-not-stripped.txt,5,mahiNia,mahi,Nia,no,no
mbc063-not-stripped.txt,5,mahiNia,mahi,Nia,no,no
mbc063-not-stripped.txt,3,kEtia,kE,tia,no,no
mbc055-not-stripped.txt,58,puritia,puri,tia,no,no
mbc057-not-stripped.txt,13,tuhaina,tuha,ina,no,no
mbc065-not-stripped.txt,12,tuhia,tuhi,a,no,no
mbc065-not-stripped.txt,14,fakanuitia,fakanui,tia,no,no
mbc230-not-stripped.txt,2,mahitia,mahi,tia,no,no
mbc230-not-stripped.txt,2,hoatuhia,hoatu,hia,no,no
mbc230-not-stripped.txt,2,tOhia,tO,hia,no,no
mbc230-not-stripped.txt,2,mOhiotia,mOhio,tia,no,no
mbc230-not-stripped.txt,46,kitea,kite,a,no,no
mbc230-not-stripped.txt,2,taea,tae,a,no,no
mbc230-not-stripped.txt,2,mahia,mahi,a,no,no
mbc230-not-stripped.txt,37,kitea,kite,a,no,no
mbc230-not-stripped.txt,2,kOrerohia,kOrero,hia,no,no
mbc230-not-stripped.txt,2,utua,utu,a,no,no
mbc230-not-stripped.txt,2,kIia,kI,ia,no,no
mbc230-not-stripped.txt,2,iNoahia,iNoa,hia,no,no
mbc069-not-stripped.txt,11,fakakAhoretia,fakakAhore,tia,no,no
mbc069-not-stripped.txt,16,tukuna,tuku,na,no,no
mbc069-not-stripped.txt,16,mahia,mahi,a,no,no
mbc069-not-stripped.txt,11,fakakoretakehia,fakakoretake,hia,no,no
mbc135-not-stripped.txt,5,fakaaea,fakaae,a,no,no
mbc135-not-stripped.txt,5,fakamaua,fakamau,a,no,no
mbc059-not-stripped.txt,8,kawea,kawe,a,no,no
mbc059-not-stripped.txt,8,taea,tae,a,no,no
mbc057-not-stripped.txt,76,fANaitia,fANai,tia,no,no
mbc174-not-stripped.txt,43,tukua,tuku,a,no,no
