SubHead,kua,ka,Key,Diff,DiffAbs,Count
whaiwhai,-0.00039684942554432483,0.00059439830584226,0.0001975488802979352,-0.0009912477313865848,0.0009912477313865848,16.0
whaka-,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whakaae,-0.0012212268454041423,0.0017420429182672412,0.0005208160728630989,-0.0029632697636713832,0.0029632697636713832,42.0
whakaahua,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,11.0
whakaako,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,17.0
whakaara,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,12.0
whakaari,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakaaro,-0.0027176143874179113,0.017186234259093425,0.014468619871675515,-0.019903848646511336,0.019903848646511336,56.0
whakaata,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,10.0
whakaatu,-0.0005388702827917818,0.0016142323135322236,0.0010753620307404417,-0.0021531025963240054,0.0021531025963240054,23.0
whakaaturanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,8.0
whakaeke,1.446358451907345e-06,-1.4442304110266576e-06,2.128040880687489e-09,2.8905888629340024e-06,2.8905888629340024e-06,13.0
whakaemi,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
whakahaere,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,54.0
whakahau,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,14.0
whakahauora,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakaheke,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakahoki,-0.000435503258173218,0.0005435781226340559,0.00010807486446083787,-0.0009790813808072739,0.0009790813808072739,42.0
whakahokinga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,8.0
whakahokitanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
whakahoko,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,8.0
whakahono,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakahora,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakahoro,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakahou,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whakahua,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
whakahuihui,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
whakahāwea,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,12.0
whakahē,1.446358451907345e-06,-1.4442304110266576e-06,2.128040880687489e-09,2.8905888629340024e-06,2.8905888629340024e-06,29.0
whakahōhā,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakahōnore,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
whakaingoa,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,10.0
whakairi,-0.0005388702827917818,0.0016142323135322236,0.0010753620307404417,-0.0021531025963240054,0.0021531025963240054,12.0
whakairo,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,16.0
whakaiti,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,10.0
whakakaha,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakakaingākau,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakakamakama,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whakakapi,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakakaupapa,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakakeokeo,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakakoi,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakakopi,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakakore,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,16.0
whakakotahi,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,14.0
whakakotiti,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakakuia,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
whakakā,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakakāhore,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
whakakātu,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,9.0
whakakī,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,9.0
whakakīkī,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakamahana,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakamaharatanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakamahi,-0.0005388702827917818,0.0016142323135322236,0.0010753620307404417,-0.0021531025963240054,0.0021531025963240054,16.0
whakamamae,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakamana,0.005284573267579852,-0.0008794663374850891,0.004405106930094763,0.006164039605064941,0.006164039605064941,21.0
whakamanuhiri,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakamaoa,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakamatemate,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakamau,-0.00039684942554432483,0.00059439830584226,0.0001975488802979352,-0.0009912477313865848,0.0009912477313865848,12.0
whakamaumahara,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakamawehe,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakamihi,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whakamoe,-0.0005388702827917818,0.0016142323135322236,0.0010753620307404417,-0.0021531025963240054,0.0021531025963240054,10.0
whakamoemiti,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakamutu,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,13.0
whakamutunga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
whakamā,1.446358451907345e-06,-1.4442304110266576e-06,2.128040880687489e-09,2.8905888629340024e-06,2.8905888629340024e-06,10.0
whakamākū,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,9.0
whakamāmā,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
whakamārama,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,26.0
whakamātau,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whakamātautau,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,11.0
whakamīharo,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,8.0
whakamōhio,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whakaneke,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakangahau,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakangaro,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whakangoikore,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakangāwari,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
whakanoa,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakanoho,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,11.0
whakanui,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,17.0
whakaoho,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakaohooho,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,11.0
whakaohorere,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakaora,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,11.0
whakaoti,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,12.0
whakaotinga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakapae,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,17.0
whakapahū,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakapai,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,15.0
whakapaipai,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakapakari,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,12.0
whakapaoho,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,10.0
whakapapa,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whakapati,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakapau,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,12.0
whakapiri,0.001620949923731068,-0.0005395216682551013,0.0010814282554759667,0.002160471591986169,0.002160471591986169,11.0
whakapono,0.001620949923731068,-0.0005395216682551013,0.0010814282554759667,0.002160471591986169,0.002160471591986169,16.0
whakaponotanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakapuare,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakaputa,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,21.0
whakapā,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,8.0
whakapākehā,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whakapākehātanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakapōrearea,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whakapōtae,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
whakapōtaetanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakarahi,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whakarangatira,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakarapu,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakararata,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whakararu,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,12.0
whakararuraru,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakarerekētanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakareri,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
whakarite,0.005284573267579852,-0.0008794663374850891,0.004405106930094763,0.006164039605064941,0.006164039605064941,26.0
whakaroa,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,8.0
whakarongo,-0.0007505204776944236,0.0012490270496859951,0.0004985065719915715,-0.001999547527380419,0.001999547527380419,56.0
whakarongotanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakarāhui,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakarāpopoto,0.001620949923731068,-0.0005395216682551013,0.0010814282554759667,0.002160471591986169,0.002160471591986169,12.0
whakarārangi,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakarū,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakataetae,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whakataha,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,9.0
whakatakariri,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,12.0
whakatakiri,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakatakoto,0.0005996132136722095,-0.00039915399805022674,0.00020045921562198278,0.0009987672117224363,0.0009987672117224363,29.0
whakatakototanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakatangi,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,12.0
whakatapu,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whakatatanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakatatū,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,14.0
whakatau,-0.00039684942554432483,0.00059439830584226,0.0001975488802979352,-0.0009912477313865848,0.0009912477313865848,25.0
whakatauira,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakataukī,1.446358451907345e-06,-1.4442304110266576e-06,2.128040880687489e-09,2.8905888629340024e-06,2.8905888629340024e-06,11.0
whakataumaha,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakatautau,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakatawhiti,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakatere,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,12.0
whakatika,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,23.0
whakatikatika,0.001620949923731068,-0.0005395216682551013,0.0010814282554759667,0.002160471591986169,0.002160471591986169,22.0
whakatinana,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,15.0
whakatipu,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whakatoi,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakatupu,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakature,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
whakatutuki,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,14.0
whakatutū,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
whakatuwhera,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,15.0
whakatuwheratanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakatā,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,11.0
whakatāpiri,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakatārewa,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,10.0
whakatīmata,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakatō,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,15.0
whakatōnga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakatōpū,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakatū,0.0020470124954734396,-0.0010220003533065037,0.0010250121421669358,0.0030690128487799433,0.0030690128487799433,41.0
whakatūpeke,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,9.0
whakatūtū,-0.0005388702827917818,0.0016142323135322236,0.0010753620307404417,-0.0021531025963240054,0.0021531025963240054,10.0
whakaui,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakauru,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,15.0
whakautu,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
whakaututanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakawaiho,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakawaimehameha,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,8.0
whakawaiwai,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakawehe,0.001620949923731068,-0.0005395216682551013,0.0010814282554759667,0.002160471591986169,0.002160471591986169,10.0
whakawehewehe,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,10.0
whakawhanaunga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whakawhawhai,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakawhetai,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whakawhiti,0.0013646749969822925,-0.0006813335688710025,0.00068334142811129,0.002046008565853295,0.002046008565853295,28.0
whakawhitinga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,8.0
whakawhitiwhiti,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,12.0
whakawhiu,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,9.0
whakawhiwhi,0.001620949923731068,-0.0005395216682551013,0.0010814282554759667,0.002160471591986169,0.002160471591986169,10.0
whakawhānui,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whakawhāriki,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
whakawā,-0.0005388702827917818,0.0016142323135322236,0.0010753620307404417,-0.0021531025963240054,0.0021531025963240054,19.0
whakawātea,0.0027264572770607704,-0.0006806114536654891,0.0020458458233952813,0.0034070687307262595,0.0034070687307262595,20.0
whakawāwā,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whanaungatanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whanawhana,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
whanga-nui-ā-tara,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whao,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
wharatanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whare,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,26.0
wharekai,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whata-mangō,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whati,-0.0005388702827917818,0.0016142323135322236,0.0010753620307404417,-0.0021531025963240054,0.0021531025963240054,11.0
whatu,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,10.0
whatumanawa,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whawhai,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whenua,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,21.0
wherawhera,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
whetereihana,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
wheua,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whiri,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whiriwhiri,-0.0006801679608132852,0.00271666889301785,0.0020365009322045645,-0.0033968368538311354,0.0033968368538311354,31.0
whiti,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,8.0
whitinga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
whitu,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,12.0
whiu,2.169537677861126e-06,-2.1663456165400947e-06,3.1920613210311277e-09,4.335883294401221e-06,4.335883294401221e-06,16.0
