SubHead,kua,AE,Key,Diff,DiffAbs,Count
tango,-0.0013835749051751723,0.003538336953288304,0.0021547620481131317,-0.004921911858463477,0.004921911858463477,23.0
tanu,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,11.0
tao,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
taonga,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,13.0
tapa,-0.0003571925580307679,0.0005138323467856644,0.0001566397887548965,-0.0008710249048164323,0.0008710249048164323,12.0
tapahi,4.1103225965464265e-05,-3.9418826220294513e-05,1.684399745169752e-06,8.052205218575878e-05,8.052205218575878e-05,16.0
tapatapahi,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
tapu,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
tarai,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
taraipiunara,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
tari,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,20.0
tata,0.008335106584332725,-0.000999192004574978,0.007335914579757747,0.009334298588907703,0.009334298588907703,20.0
tatari,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,19.0
tatau,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,8.0
tatū,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,13.0
tau,0.009436396335453805,-0.0016453991297892304,0.007790997205664575,0.011081795465243035,0.011081795465243035,61.0
tauihu,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
tauira,4.1103225965464265e-05,-3.9418826220294513e-05,1.684399745169752e-06,8.052205218575878e-05,8.052205218575878e-05,11.0
taukumekume,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
taumaha,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
taumahatanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
taumata,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
taunga,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,12.0
taunu,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
taupatupatu,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
taura,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
tautohe,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,12.0
tautohetohe,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tautoko,-0.001510976684054,0.0032603787987053106,0.0017494021146513105,-0.0047713554827593105,0.0047713554827593105,57.0
tautokotanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tawhiti,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
teihana,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
teka,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
tekau,0.0016804352250014032,-0.000537190472303793,0.0011432447526976103,0.002217625697305196,0.002217625697305196,18.0
tere,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,13.0
tereina,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tia,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
tiaki,-0.001239246696183052,0.01545001486319973,0.014210768167016679,-0.016689261559382784,0.016689261559382784,25.0
tika,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,62.0
tikanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,14.0
tiki,-0.0008589859016122912,0.0020594621946333313,0.0012004762930210402,-0.0029184480962456223,0.0029184480962456223,21.0
tikitiki,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tina,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tinana,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tinei,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tini,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,15.0
tini-o-maru,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tinihanga,-0.0005190418490350034,0.0014933149382504952,0.0009742730892154919,-0.002012356787285499,0.002012356787285499,10.0
tino,0.0014439887320094066,-0.0006924072205301818,0.0007515815114792248,0.0021363959525395886,0.0021363959525395886,65.0
tipu,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,13.0
tipuna,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tira,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tiriti,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,15.0
tiro,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,14.0
tirohanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tirotiro,-0.0006603395270565067,0.00253311592479896,0.0018727763977424532,-0.0031934554518554667,0.0031934554518554667,11.0
titi,0.0016804352250014032,-0.000537190472303793,0.0011432447526976103,0.002217625697305196,0.002217625697305196,10.0
titiro,-0.0023098155624772954,0.011075799541224148,0.008765983978746852,-0.013385615103701443,0.013385615103701443,80.0
tito,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
tiwhikete,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
toa,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,12.0
toe,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
toenga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
toha,4.1103225965464265e-05,-3.9418826220294513e-05,1.684399745169752e-06,8.052205218575878e-05,8.052205218575878e-05,13.0
tohatoha,-0.0006603395270565067,0.00253311592479896,0.0018727763977424532,-0.0031934554518554667,0.0031934554518554667,11.0
tohe,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,11.0
tohi,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
tohu,-0.00031523485272188574,0.00034550469558805434,3.02698428661686e-05,-0.00066073954830994,0.00066073954830994,29.0
tohunga,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,11.0
tohutohu,-0.000859487419054623,0.004945595059430652,0.0040861076403760285,-0.005805082478485275,0.005805082478485275,13.0
toi,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
tokoiti,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tokomaha,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,14.0
tomo,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,11.0
tonga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tono,-0.0014287702321230716,0.0020553293871426576,0.000626559155019586,-0.003484099619265729,0.003484099619265729,42.0
tonotono,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
toremi,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
toro,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,12.0
toru,0.005403543870120524,-0.0008636846694587366,0.004539859200661787,0.00626722853957926,0.00626722853957926,26.0
torutoru,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
totohe,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
train,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tua,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tuahine,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
tuanui,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
tuarima,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
tuarua,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,13.0
tuatahi,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,16.0
tuatahitanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tuatoru,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tuawaru,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tuha,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tuhi,-0.000859487419054623,0.004945595059430652,0.0040861076403760285,-0.005805082478485275,0.005805082478485275,13.0
tuhituhi,-0.0007699385208257651,0.0036919331804080493,0.0029219946595822844,-0.004461871701233814,0.004461871701233814,15.0
tuitui,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,9.0
tuki,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
tukituki,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
tuku,-0.003178341992892548,0.004762647416339812,0.0015843054234472636,-0.007940989409232359,0.007940989409232359,75.0
tukunga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
tukutanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tukutuku,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,13.0
tumuaki,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,15.0
tunu,-0.0006603395270565067,0.00253311592479896,0.0018727763977424532,-0.0031934554518554667,0.0031934554518554667,11.0
tuohu,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
tupu,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,13.0
tupuna,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
turaki,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,11.0
ture,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,15.0
tutuki,0.004451003127552788,-0.0012196006147227611,0.003231402512830027,0.005670603742275549,0.005670603742275549,29.0
tutukitanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tutuku,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,8.0
tuwhera,-0.0003571925580307679,0.0005138323467856644,0.0001566397887548965,-0.0008710249048164323,0.0008710249048164323,18.0
tuwheratanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
tā,-0.0005190418490350034,0.0014933149382504952,0.0009742730892154919,-0.002012356787285499,0.002012356787285499,14.0
tāhae,-0.0003571925580307679,0.0005138323467856644,0.0001566397887548965,-0.0008710249048164323,0.0008710249048164323,13.0
tāhū,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tāima,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
tāinga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tāite,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
tākaro,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,13.0
tākete,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tākiri,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tāmi,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,12.0
tāne,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,8.0
tāone,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tāpiri,0.0016804352250014032,-0.000537190472303793,0.0011432447526976103,0.002217625697305196,0.002217625697305196,11.0
tāpuke,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tārai,-0.0005190418490350034,0.0014933149382504952,0.0009742730892154919,-0.002012356787285499,0.002012356787285499,10.0
tārewa,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
tātaki,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
tātari,-0.0005190418490350034,0.0014933149382504952,0.0009742730892154919,-0.002012356787285499,0.002012356787285499,11.0
tāti,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,9.0
tāua,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
tēnei,-0.0005190418490350034,0.0014933149382504952,0.0009742730892154919,-0.002012356787285499,0.002012356787285499,10.0
tētahi,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
tīkai,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
tīma,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,27.0
tīmata,0.0014112328852682072,-0.0012030230405217228,0.00020820984474648435,0.00261425592578993,0.00261425592578993,65.0
tīmatanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,23.0
tīmatatanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,13.0
tīni,0.0016804352250014032,-0.000537190472303793,0.0011432447526976103,0.002217625697305196,0.002217625697305196,10.0
tīraha,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,9.0
tīwahawaha,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tō,-0.0006603395270565067,0.00253311592479896,0.0018727763977424532,-0.0031934554518554667,0.0031934554518554667,13.0
tōrangapū,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
tōtika,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tū,0.005611542024175769,-0.001345395614840069,0.0042661464093357,0.0069569376390158375,0.0069569376390158375,111.0
tūhono,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
tūkino,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,10.0
tūmanako,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,17.0
tūnga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
tūpato,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,16.0
tūpono,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
tūpuhi,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,8.0
tūranga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
tūrangawaewae,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
tūreiti,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,9.0
tūru,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tūtaki,4.1103225965464265e-05,-3.9418826220294513e-05,1.684399745169752e-06,8.052205218575878e-05,8.052205218575878e-05,14.0
tūtakitaki,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tūtanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
tūtehu,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
tūtuki,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,9.0
tūturu,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
tūtū,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
uaua,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
uhi,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,10.0
ui,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
um,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
unu,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
upoko,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
upoko-o-te-ika,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
uri,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
uru,0.016644548987930715,-0.001227881508004889,0.015416667479925827,0.017872430495935603,0.017872430495935603,48.0
uta,0.004055208733956147,-0.0007778054623019045,0.0032774032716542424,0.0048330141962580515,0.0048330141962580515,13.0
utu,-0.001436379482066239,0.006198826573099804,0.004762447091033565,-0.007635206055166043,0.007635206055166043,31.0
uwhi,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
waea,4.1103225965464265e-05,-3.9418826220294513e-05,1.684399745169752e-06,8.052205218575878e-05,8.052205218575878e-05,10.0
wahangū,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
wahawaha,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
wahine,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,12.0
wai,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
wai-hua,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
wai-pounamu,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
waia,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,9.0
waiariki,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
waiata,-0.0007699385208257651,0.0036919331804080493,0.0029219946595822844,-0.004461871701233814,0.004461871701233814,18.0
waihanga,-0.0008589859016122912,0.0020594621946333313,0.0012004762930210402,-0.0029184480962456223,0.0029184480962456223,16.0
waiho,0.0006590985149425449,-0.00042139255029769867,0.0002377059646448462,0.0010804910652402436,0.0010804910652402436,20.0
waikura,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,9.0
waimarie,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,9.0
wairua,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,20.0
waka,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,14.0
wao,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
ware,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
wareware,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
waru,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,15.0
wawata,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
wehe,0.0028057710120878844,-0.0006726978074200345,0.00213307320466785,0.0034784688195079187,0.0034784688195079187,15.0
wehenga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
wehewehe,0.0016804352250014032,-0.000537190472303793,0.0011432447526976103,0.002217625697305196,0.002217625697305196,10.0
wehi,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,8.0
wenerei,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,12.0
wepu,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,8.0
werawera,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,10.0
wero,-0.0005190418490350034,0.0014933149382504952,0.0009742730892154919,-0.002012356787285499,0.002012356787285499,16.0
werowero,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
whai,-0.0010514748163381455,0.0016134170333034117,0.0005619422169652662,-0.002664891849641557,0.002664891849641557,77.0
whaina,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,9.0
whaiwhai,-0.0003571925580307679,0.0005138323467856644,0.0001566397887548965,-0.0008710249048164323,0.0008710249048164323,16.0
whaka-,-0.0005190418490350034,0.0014933149382504952,0.0009742730892154919,-0.002012356787285499,0.002012356787285499,10.0
whakaae,0.002067884137415451,-0.0011332244408257474,0.0009346596965897035,0.0032011085782411982,0.0032011085782411982,42.0
whakaahua,-0.0005190418490350034,0.0014933149382504952,0.0009742730892154919,-0.002012356787285499,0.002012356787285499,11.0
whakaako,-0.0007699385208257651,0.0036919331804080493,0.0029219946595822844,-0.004461871701233814,0.004461871701233814,17.0
whakaara,-0.0007699385208257651,0.0036919331804080493,0.0029219946595822844,-0.004461871701233814,0.004461871701233814,12.0
whakaari,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
whakaaro,-0.0006910351764240884,0.001104527884439821,0.0004134927080157325,-0.0017955630608639094,0.0017955630608639094,56.0
whakaata,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,10.0
whakaatu,-0.0011103840908453845,0.010648808332365535,0.009538424241520151,-0.01175919242321092,0.01175919242321092,23.0
