Argument,APV,AVP,Key,Diff,DiffAbs,Count
tāwāhi,-0.00115589808411848,0.00234500428999064,0.00118910620587216,-0.0035009023741091197,0.0035009023741091197,8.0
tēhea,-0.00115589808411848,0.00234500428999064,0.00118910620587216,-0.0035009023741091197,0.0035009023741091197,8.0
tēnei,-0.0001398279109859243,0.00014183648871279392,2.008577726869611e-06,-0.00028166439969871823,0.00028166439969871823,30.0
tēnā,0.005622786450799556,-0.0031686420882958816,0.0024541443625036743,0.008791428539095437,0.008791428539095437,22.0
tērā,0.02140158951387897,-0.0024121128512880168,0.018989476662590953,0.023813702365166986,0.023813702365166986,14.0
tētahi,0.00443715512182602,-0.0022504466308487766,0.002186708490977243,0.006687601752674796,0.006687601752674796,14.0
tīma,-0.00115589808411848,0.00234500428999064,0.00118910620587216,-0.0035009023741091197,0.0035009023741091197,8.0
tōna,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
tōnamana,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
tōtara,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
tōtika,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
tū,-0.00231179616823696,0.00469000857998128,0.00237821241174432,-0.0070018047482182395,0.0070018047482182395,16.0
tūpuna,-4.660930366197491e-05,4.7278829570931457e-05,6.695259089565438e-07,-9.388813323290638e-05,9.388813323290638e-05,10.0
tūranga,-0.0016259668299547234,0.004398195358816754,0.0027722285288620304,-0.006024162188771477,0.006024162188771477,10.0
tūruhi,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
u,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
unu,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
uru,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
utu,-4.660930366197491e-05,4.7278829570931457e-05,6.695259089565438e-07,-9.388813323290638e-05,9.388813323290638e-05,10.0
waenga,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
waenganui,-0.00115589808411848,0.00234500428999064,0.00118910620587216,-0.0035009023741091197,0.0035009023741091197,8.0
wahine,-0.0016259668299547234,0.004398195358816754,0.0027722285288620304,-0.006024162188771477,0.006024162188771477,10.0
waho,0.007303014460077008,-0.0016462043644814473,0.005656810095595561,0.008949218824558455,0.008949218824558455,8.0
wai,-0.0019905804758929744,0.006730581498599448,0.0047400010227064745,-0.008721161974492422,0.008721161974492422,12.0
wai-o-uru,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
waiata,-0.0016259668299547234,0.004398195358816754,0.0027722285288620304,-0.006024162188771477,0.006024162188771477,10.0
waiho,0.0035436269338155074,-0.00119817662071552,0.0023454503130999876,0.004741803554531027,0.004741803554531027,6.0
wairua,-4.660930366197491e-05,4.7278829570931457e-05,6.695259089565438e-07,-9.388813323290638e-05,9.388813323290638e-05,10.0
waka,-0.002288491516405972,0.009285459500820695,0.006996967984414723,-0.011573951017226667,0.011573951017226667,14.0
wana,0.0012784400692405229,-0.0008645362678179006,0.00041390380142262225,0.0021429763370584233,0.0021429763370584233,8.0
wawata,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
wehewehe,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
werawera,0.0035436269338155074,-0.00119817662071552,0.0023454503130999876,0.004741803554531027,0.004741803554531027,6.0
whai,0.0035436269338155074,-0.00119817662071552,0.0023454503130999876,0.004741803554531027,0.004741803554531027,6.0
whakaaro,-0.0019905804758929744,0.006730581498599448,0.0047400010227064745,-0.008721161974492422,0.008721161974492422,12.0
whakaata,0.0035436269338155074,-0.00119817662071552,0.0023454503130999876,0.004741803554531027,0.004741803554531027,6.0
whakahaere,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
whakahoki,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
whakakotahi,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
whakamoemiti,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
whakangaro,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
whakapau,0.0012784400692405229,-0.0008645362678179006,0.00041390380142262225,0.0021429763370584233,0.0021429763370584233,8.0
whakapiri,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
whakapono,-0.00115589808411848,0.00234500428999064,0.00118910620587216,-0.0035009023741091197,0.0035009023741091197,8.0
whakarewa,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
whakarite,0.0035436269338155074,-0.00119817662071552,0.0023454503130999876,0.004741803554531027,0.004741803554531027,6.0
whakatika,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
whakatū,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
whakawhiti,0.0035436269338155074,-0.00119817662071552,0.0023454503130999876,0.004741803554531027,0.004741803554531027,6.0
whare,-9.321860732394983e-05,9.455765914186291e-05,1.3390518179130876e-06,-0.00018777626646581275,0.00018777626646581275,20.0
whawhai,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
whenua,-0.005270266703950132,0.015443919667266026,0.010173652963315894,-0.020714186371216158,0.020714186371216158,32.0
whetū-kai-rangi,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
whiu,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
wiki,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
wā,-0.0027585602622422155,0.014923658612086065,0.01216509834984385,-0.01768221887432828,0.01768221887432828,18.0
wāhanga,-0.0017159740872109638,0.002901039064566602,0.001185064977355638,-0.004617013151777566,0.004617013151777566,14.0
wāhi,-0.0016259668299547234,0.004398195358816754,0.0027722285288620304,-0.006024162188771477,0.006024162188771477,10.0
wāhine,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
wānanga,0.0035436269338155074,-0.00119817662071552,0.0023454503130999876,0.004741803554531027,0.004741803554531027,6.0
wāriu,0.0012784400692405229,-0.0008645362678179006,0.00041390380142262225,0.0021429763370584233,0.0021429763370584233,8.0
wēnei,0.0012784400692405229,-0.0008645362678179006,0.00041390380142262225,0.0021429763370584233,0.0021429763370584233,8.0
wērā,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
wētahi,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
āhua,-0.0019905804758929744,0.006730581498599448,0.0047400010227064745,-0.008721161974492422,0.008721161974492422,12.0
āhuaranga,-0.0009867467953344619,0.0013345614115904767,0.00034781461625601486,-0.0023213082069249383,0.0023213082069249383,12.0
āhuatanga,-0.006802065117929049,0.01563948850539974,0.008837423387470691,-0.022441553623328787,0.022441553623328787,44.0
ākonga,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
ārahi,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
ārai,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
āwhina,0.0035436269338155074,-0.00119817662071552,0.0023454503130999876,0.004741803554531027,0.004741803554531027,6.0
ēnei,0.0012784400692405229,-0.0008645362678179006,0.00041390380142262225,0.0021429763370584233,0.0021429763370584233,8.0
ēnā,0.0012784400692405229,-0.0008645362678179006,0.00041390380142262225,0.0021429763370584233,0.0021429763370584233,8.0
ērā,0.007087253867631015,-0.00239635324143104,0.004690900626199975,0.009483607109062054,0.009483607109062054,12.0
ētahi,-0.0019905804758929744,0.006730581498599448,0.0047400010227064745,-0.008721161974492422,0.008721161974492422,12.0
ētehi,-0.0004933733976672309,0.0006672807057952384,0.00017390730812800743,-0.0011606541034624692,0.0011606541034624692,6.0
ōtepoti,0.0035436269338155074,-0.00119817662071552,0.0023454503130999876,0.004741803554531027,0.004741803554531027,6.0
