SubHead,ka,AE,Key,Diff,DiffAbs,Count
rongo,0.043813705331655066,-0.0009769500266188773,0.04283675530503619,0.044790655358273944,0.044790655358273944,549.0
rongo-mai-te-aru,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,9.0
rongohanga,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,11.0
rongonga,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,9.0
rongonui,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,15.0
rongopai,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,17.0
rongotanga,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,16.0
rongoā,-0.00013140522772345602,0.001084118444393003,0.0009527132166695471,-0.001215523672116459,0.001215523672116459,14.0
rori,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,15.0
rorirori,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,10.0
roro,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,14.0
roroa,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,9.0
roto,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,12.0
rsa,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,9.0
rua,-0.0002483679293509447,0.0004390892713052903,0.00019072134195434557,-0.0006874572006562349,0.0006874572006562349,167.0
ruaki,5.988808175573361e-05,-4.940882121321992e-05,1.047926054251369e-05,0.00010929690296895353,0.00010929690296895353,12.0
ruarua,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,10.0
rui,-0.00015665369326353727,0.0019386347239551593,0.0017819810306916222,-0.0020952884172186965,0.0020952884172186965,18.0
ruihi,-9.016030772664425e-05,0.0001859599771104778,9.579966938383354e-05,-0.000276120284837122,0.000276120284837122,16.0
ruirui,-7.670467733020651e-06,7.910354567465878e-06,2.398868344452271e-07,-1.558082230048653e-05,1.558082230048653e-05,12.0
ruke,-1.5340935466041302e-05,1.5820709134931756e-05,4.797736688904542e-07,-3.116164460097306e-05,3.116164460097306e-05,17.0
ruku,5.988808175573361e-05,-4.940882121321992e-05,1.047926054251369e-05,0.00010929690296895353,0.00010929690296895353,17.0
rukurukutanga,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,10.0
runga,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,9.0
rure,-5.949506496972269e-05,8.180762465525959e-05,2.2312559685536902e-05,-0.00014130268962498228,0.00014130268962498228,10.0
rā,-7.670467733020651e-06,7.910354567465878e-06,2.398868344452271e-07,-1.558082230048653e-05,1.558082230048653e-05,140.0
rāhoroi,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,16.0
rāhui,0.0004610181758801851,-0.0002716777691262667,0.0001893404067539184,0.0007326959450064518,0.0007326959450064518,41.0
rāhuihui,0.0005514015328121367,-0.0002274584437562318,0.00032394308905590494,0.0007788599765683685,0.0007788599765683685,21.0
rākai,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,11.0
rākau,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,31.0
rākārepe,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,8.0
rāpaki,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,9.0
rāpopoto,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,18.0
rārangi,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,16.0
rātapu,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,16.0
rātou,-9.016030772664425e-05,0.0001859599771104778,9.579966938383354e-05,-0.000276120284837122,0.000276120284837122,9.0
rāwhara,-9.016030772664425e-05,0.0001859599771104778,9.579966938383354e-05,-0.000276120284837122,0.000276120284837122,9.0
rāwhiti,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,10.0
rēhi,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,9.0
rēhita,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,27.0
rēmana,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,10.0
rērere,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,10.0
rēwara,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,11.0
rīhaina,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,12.0
rīhainatanga,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,9.0
rīhi,-5.949506496972269e-05,8.180762465525959e-05,2.2312559685536902e-05,-0.00014130268962498228,0.00014130268962498228,29.0
rīketa,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,13.0
rīki,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,10.0
rīngi,-7.670467733020651e-06,7.910354567465878e-06,2.398868344452271e-07,-1.558082230048653e-05,1.558082230048653e-05,13.0
rīpeka,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,10.0
rīpene,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,12.0
rīpoata,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,40.0
rītaia,-7.670467733020651e-06,7.910354567465878e-06,2.398868344452271e-07,-1.558082230048653e-05,1.558082230048653e-05,12.0
rīti,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,8.0
rīwai,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,10.0
rō,-0.00013140522772345602,0.001084118444393003,0.0009527132166695471,-0.001215523672116459,0.001215523672116459,9.0
rōha,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,9.0
rōia,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,10.0
rōpū,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,131.0
rū,-9.016030772664425e-05,0.0001859599771104778,9.579966938383354e-05,-0.000276120284837122,0.000276120284837122,9.0
rūkahu,-0.00013140522772345602,0.001084118444393003,0.0009527132166695471,-0.001215523672116459,0.001215523672116459,11.0
rūma,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,9.0
rūmene,-9.016030772664425e-05,0.0001859599771104778,9.579966938383354e-05,-0.000276120284837122,0.000276120284837122,9.0
