Argument,mā,nā,Key,Diff,DiffAbs,Count
maunga,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
mea,-0.0025252481709725455,0.015323177286751253,0.012797929115778707,-0.017848425457723797,0.017848425457723797,14.0
mehemea,0.01119166798030643,-0.002263697149557731,0.0089279708307487,0.013455365129864161,0.013455365129864161,12.0
mema,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
mere-eia,-0.001554453800440409,0.004716204023432516,0.003161750222992107,-0.006270657823872925,0.006270657823872925,8.0
moemoeā,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
mokopuna,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
moni,0.012171521996559074,-0.00351698369305673,0.008654538303502345,0.015688505689615804,0.015688505689615804,18.0
moutere,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
mua,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
muri,0.004568674637906585,-0.0015401481073962712,0.0030285265305103138,0.006108822745302857,0.006108822745302857,8.0
muri-whenua,-0.001554453800440409,0.004716204023432516,0.003161750222992107,-0.006270657823872925,0.006270657823872925,8.0
mā,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
māori,0.005139898088508608,-0.0032488378498540596,0.0018910602386545483,0.008388735938362667,0.008388735938362667,26.0
māramatanga,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
mātaatua,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
mātou,-0.006770162254018057,0.017801882731386855,0.011031720477368799,-0.02457204498540491,0.02457204498540491,36.0
māua,-0.001554453800440409,0.004716204023432516,0.003161750222992107,-0.006270657823872925,0.006270657823872925,8.0
mōtoi,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
na,-0.0033702475776756155,0.005453499763083035,0.0020832521854074193,-0.00882374734075865,0.00882374734075865,26.0
nama,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
nawe,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
ngāi,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
ngākau,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
ngāti,-4.734338170732122e-05,4.787985062185178e-05,5.364689145305598e-07,-9.5223232329173e-05,9.5223232329173e-05,12.0
noho,-0.002269895850532833,0.011478085249861492,0.009208189399328659,-0.013747981100394324,0.013747981100394324,12.0
nuinga,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
ohu,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
ope,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
oranga,0.0016562915263101765,-0.0011167064681638016,0.0005395850581463748,0.002772997994473978,0.002772997994473978,10.0
pae,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
paiheneti,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
painga,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
pakanga,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
pakeke,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
