SubHead,mā,nā,Key,Diff,DiffAbs,Count
whakaaro,0.0007761672075452203,-0.0006235873291388951,0.00015257987840632523,0.0013997545366841154,0.0013997545366841154,14.0
whakaata,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakaatu,0.014015866395700658,-0.00375353686950388,0.010262329526196778,0.01776940326520454,0.01776940326520454,30.0
whakaeke,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakahaere,0.03194017667055666,-0.011069597009336546,0.020870579661220114,0.043009773679893205,0.043009773679893205,90.0
whakahau,-0.0017466199499967796,0.004677557700846076,0.0029309377508492966,-0.006424177650842856,0.006424177650842856,14.0
whakahihiko,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakahoki,-0.0017466199499967796,0.004677557700846076,0.0029309377508492966,-0.006424177650842856,0.006424177650842856,14.0
whakahora,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakahuihui,-0.0008409007589223283,0.0013511909630546813,0.000510290204132353,-0.0021920917219770096,0.0021920917219770096,10.0
whakahē,-0.0008409007589223283,0.0013511909630546813,0.000510290204132353,-0.0021920917219770096,0.0021920917219770096,10.0
whakaingoa,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakairi,-0.0010349425608086335,0.003325969255248258,0.0022910266944396246,-0.004360911816056892,0.004360911816056892,8.0
whakairo,-0.002701950710936078,0.005788794685538265,0.003086843974602187,-0.008490745396474344,0.008490745396474344,24.0
whakaiti,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakakaingākau,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakakamakama,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakakapi,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakakaupapa,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakakawe,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakakeokeo,0.002738854704106598,-0.0009779766084939041,0.0017608780956126938,0.003716831312600502,0.003716831312600502,8.0
whakakite,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakakopi,0.0008953781600641905,-0.0006394343555254238,0.0002559438045387667,0.0015348125155896144,0.0015348125155896144,10.0
whakakore,0.0008953781600641905,-0.0006394343555254238,0.0002559438045387667,0.0015348125155896144,0.0015348125155896144,10.0
whakakotahi,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakakotiti,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakamahana,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakamahi,-0.00012199099277310066,0.00013067980992218195,8.688817149081292e-06,-0.0002526708026952826,0.0002526708026952826,8.0
whakamana,0.0006841340043891005,-0.0005862891980633659,9.784480632573462e-05,0.0012704232024524664,0.0012704232024524664,18.0
whakamanuhiri,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakamau,-0.00012199099277310066,0.00013067980992218195,8.688817149081292e-06,-0.0002526708026952826,0.0002526708026952826,8.0
whakamawehe,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakamutu,0.0007761672075452203,-0.0006235873291388951,0.00015257987840632523,0.0013997545366841154,0.0013997545366841154,14.0
whakamāmā,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakamāori,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakamārama,0.009193952047250854,-0.003581378886056795,0.005612573161194059,0.01277533093330765,0.01277533093330765,30.0
whakamātautau,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakangoikore,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakangāwari,-0.0008409007589223283,0.0013511909630546813,0.000510290204132353,-0.0021920917219770096,0.0021920917219770096,10.0
whakanoa,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakanui,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakaoho,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakaora,-0.0008409007589223283,0.0013511909630546813,0.000510290204132353,-0.0021920917219770096,0.0021920917219770096,10.0
whakaoti,0.0033209801097655134,-0.0017787585773103036,0.0015422215324552098,0.005099738687075817,0.005099738687075817,18.0
whakapahū,-0.0010349425608086335,0.003325969255248258,0.0022910266944396246,-0.004360911816056892,0.004360911816056892,8.0
whakapai,-0.0009480983839782174,0.001354169011873921,0.00040607062789570366,-0.0023022673958521386,0.0023022673958521386,14.0
whakapau,-0.00012199099277310066,0.00013067980992218195,8.688817149081292e-06,-0.0002526708026952826,0.0002526708026952826,8.0
whakapiri,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakapuaki,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakapuare,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakapupū,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakaputa,-0.0003049774819327508,0.0003266995248054539,2.172204287270306e-05,-0.0006316770067382047,0.0006316770067382047,20.0
whakapīataata,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakarahi,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakarangatira,-0.001541565275771328,0.0027522722872270625,0.0012107070114557345,-0.004293837562998391,0.004293837562998391,16.0
whakararata,-0.0010349425608086335,0.003325969255248258,0.0022910266944396246,-0.004360911816056892,0.004360911816056892,8.0
whakarei,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakareka,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakarite,0.002434538052428692,-0.0018966823262640522,0.0005378557261646398,0.004331220378692744,0.004331220378692744,38.0
whakariterite,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakarāhui,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakarāpopoto,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakarārangi,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakatakoto,-0.0014549033663861127,0.0017143818585108152,0.0002594784921247026,-0.003169285224896928,0.003169285224896928,42.0
whakatangi,0.004671955465233552,-0.0012511789565012932,0.003420776508732259,0.005923134421734846,0.005923134421734846,10.0
whakatapu,-0.00012199099277310066,0.00013067980992218195,8.688817149081292e-06,-0.0002526708026952826,0.0002526708026952826,8.0
whakatatū,0.006829055817863794,-0.0014630911609782259,0.005365964656885568,0.00829214697884202,0.00829214697884202,12.0
whakatau,0.0034450214384900263,-0.0025548876940281067,0.0008901337444619196,0.005999909132518133,0.005999909132518133,44.0
whakatauira,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakatere,-0.001350975355468039,0.0028943973427691325,0.0015434219873010934,-0.004245372698237172,0.004245372698237172,12.0
whakatika,0.016982087692118543,-0.002021293121948899,0.014960794570169644,0.019003380814067442,0.019003380814067442,20.0
whakatikatika,0.008216564112319793,-0.0029339298254817117,0.0052826342868380815,0.011150493937801504,0.011150493937801504,24.0
whakatinana,-0.000182986489159651,0.0001960197148832729,1.3033225723621918e-05,-0.0003790062040429239,0.0003790062040429239,12.0
whakatipu,-0.0012899798590814888,0.005527435065693901,0.004237455206612412,-0.006817414924775389,0.006817414924775389,10.0
whakatutuki,0.004671955465233552,-0.0012511789565012932,0.003420776508732259,0.005923134421734846,0.005923134421734846,10.0
whakatutū,-0.0012899798590814888,0.005527435065693901,0.004237455206612412,-0.006817414924775389,0.006817414924775389,10.0
whakatuwhera,-0.0034932398999935593,0.009355115401692152,0.005861875501698593,-0.012848355301685712,0.012848355301685712,28.0
whakatā,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakatīmata,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakatō,-0.0019044720404289579,0.016320945577237338,0.01441647353680838,-0.018225417617666294,0.018225417617666294,18.0
whakatōmuri,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakatū,-0.003831219261001804,0.011286269845800185,0.007455050584798381,-0.015117489106801989,0.015117489106801989,30.0
whakauru,-0.0009480983839782174,0.001354169011873921,0.00040607062789570366,-0.0023022673958521386,0.0023022673958521386,14.0
whakautu,0.009164662496298012,-0.0016362360392250962,0.0075284264570729155,0.010800898535523108,0.010800898535523108,14.0
whakawaiwai,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakawhawhai,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakawhiriwhiri,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakawhiti,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whakawhitiwhiti,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whakawā,0.014259848381246857,-0.0019094383872324853,0.012350409994014372,0.016169286768479344,0.016169286768479344,18.0
whakawātea,-0.0011131404109839687,0.0014309086992477682,0.0003177682882637995,-0.002544049110231737,0.002544049110231737,22.0
whakawāwā,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whao,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whata-mangō,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whati,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whawhai,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whiri,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whiriwhiri,0.025105113743696204,-0.004745863633800791,0.020359250109895415,0.029850977377496993,0.029850977377496993,40.0
whiu,-0.0012899798590814888,0.005527435065693901,0.004237455206612412,-0.006817414924775389,0.006817414924775389,10.0
whiwhi,-0.0010349425608086335,0.003325969255248258,0.0022910266944396246,-0.004360911816056892,0.004360911816056892,8.0
whoatu,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
whā,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whāki,-0.00012199099277310066,0.00013067980992218195,8.688817149081292e-06,-0.0002526708026952826,0.0002526708026952826,8.0
whānako,-0.0012899798590814888,0.005527435065693901,0.004237455206612412,-0.006817414924775389,0.006817414924775389,10.0
whāngai,-0.0023718468058647555,0.0029642453908053355,0.00059239858494058,-0.0053360921966700905,0.0053360921966700905,52.0
whāriki,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
whītiki,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
wikitōria,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
wāhi,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
wānanga,0.002738854704106598,-0.0009779766084939041,0.0017608780956126938,0.003716831312600502,0.003716831312600502,8.0
wētahi,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
{unclear,0.0011069933699218379,-0.0005929195257701012,0.0005140738441517367,0.001699912895691939,0.001699912895691939,6.0
āhei,0.002738854704106598,-0.0009779766084939041,0.0017608780956126938,0.003716831312600502,0.003716831312600502,8.0
āhua,-0.00012199099277310066,0.00013067980992218195,8.688817149081292e-06,-0.0002526708026952826,0.0002526708026952826,8.0
ārahi,0.009193952047250854,-0.003581378886056795,0.005612573161194059,0.01277533093330765,0.01277533093330765,30.0
āta,-0.0004879639710924026,0.0005227192396887278,3.475526859632517e-05,-0.0010106832107811305,0.0010106832107811305,32.0
āwherika,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
āwhina,0.008548013648520791,-0.004847742280307418,0.0037002713682133728,0.01339575592882821,0.01339575592882821,52.0
ētahi,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
īnia,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
ōrite,-0.0006754876777340195,0.0014471986713845662,0.0007717109936505467,-0.002122686349118586,0.002122686349118586,6.0
ū,-0.00012199099277310066,0.00013067980992218195,8.688817149081292e-06,-0.0002526708026952826,0.0002526708026952826,8.0
